PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Include,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Mentions power,Power analysis,Power discussion,REMARKS,
34566857,Altered Coupling Between Resting-State Cerebral Blood Flow and Functional Connectivity Strength in Cervical Spondylotic Myelopathy Patients,"Wei W, Wang T, Abulizi T, Li B, Liu J.",Front Neurol. 2021 Sep 8;12:713520. doi: 10.3389/fneur.2021.713520. eCollection 2021.,Wei W,Front Neurol,2021,2021/09/27,PMC8455933,,10.3389/fneur.2021.713520,,,,,,,,,,,
35095731,Resting State Functional Connectivity Signatures of MRgFUS Vim Thalamotomy in Parkinson's Disease: A Preliminary Study,"Stanziano M, Golfrè Andreasi N, Messina G, Rinaldo S, Palermo S, Verri M, Demichelis G, Medina JP, Ghielmetti F, Bonvegna S, Nigri A, Frazzetta G, D'Incerti L, Tringali G, DiMeco F, Eleopra R, Bruzzone MG.",Front Neurol. 2022 Jan 12;12:786734. doi: 10.3389/fneur.2021.786734. eCollection 2021.,Stanziano M,Front Neurol,2022,2022/01/31,PMC8791196,,10.3389/fneur.2021.786734,,,,,,,,,,,
34204977,Functional Connectivity between Task-Positive Networks and the Left Precuneus as a Biomarker of Response to Lamotrigine in Bipolar Depression: A Pilot Study,"Martens M, Filippini N, Masaki C, Godlewska BR.",Pharmaceuticals (Basel). 2021 Jun 3;14(6):534. doi: 10.3390/ph14060534.,Martens M,Pharmaceuticals (Basel),2021,2021/07/02,PMC8229811,,10.3390/ph14060534,,,,,,,,,,,
34504967,rsfMRI based evidence for functional connectivity alterations in adults with developmental stuttering,"Shojaeilangari S, Radman N, Taghizadeh ME, Soltanian-Zadeh H.",Heliyon. 2021 Aug 21;7(9):e07855. doi: 10.1016/j.heliyon.2021.e07855. eCollection 2021 Sep.,Shojaeilangari S,Heliyon,2021,2021/09/10,PMC8414185,,10.1016/j.heliyon.2021.e07855,,,,,,,,,,,
33413090,Differential alteration of fMRI signal variability in the ascending trigeminal somatosensory and pain modulatory pathways in migraine,"Lim M, Jassar H, Kim DJ, Nascimento TD, DaSilva AF.",J Headache Pain. 2021 Jan 7;22(1):4. doi: 10.1186/s10194-020-01210-6.,Lim M,J Headache Pain,2021,2021/01/08,PMC7791681,,10.1186/s10194-020-01210-6,,,,,,,,,,,
33052576,Dynamic functional connectivity in temporal lobe epilepsy: a graph theoretical and machine learning approach,"Fallahi A, Pooyan M, Lotfi N, Baniasad F, Tapak L, Mohammadi-Mobarakeh N, Hashemi-Fesharaki SS, Mehvari-Habibabadi J, Ay MR, Nazem-Zadeh MR.",Neurol Sci. 2021 Jun;42(6):2379-2390. doi: 10.1007/s10072-020-04759-x. Epub 2020 Oct 14.,Fallahi A,Neurol Sci,2021,2020/10/14,,,10.1007/s10072-020-04759-x,,,,,,,,,,,
34616286,Semantic Recollection in Parkinson's Disease: Functional Reconfiguration and MAPT Variants,"Harrington DL, Shen Q, Sadeghi V, Huang M, Litvan I, Wei X, Lee RR.",Front Aging Neurosci. 2021 Sep 20;13:727057. doi: 10.3389/fnagi.2021.727057. eCollection 2021.,Harrington DL,Front Aging Neurosci,2021,2021/10/07,PMC8489380,,10.3389/fnagi.2021.727057,,,,,,,,,,,
35049180,Disrupted hypothalamic functional connectivity related to cognitive impairment after diffuse axonal injury,"Zhang J, Chang Y, Ding S.",Medicine (Baltimore). 2021 Dec 3;100(48):e27805. doi: 10.1097/MD.0000000000027805.,Zhang J,Medicine (Baltimore),2021,2022/01/20,,,10.1097/MD.0000000000027805,,,,,,,,,,,
32907463,Depression is associated with disconnection of neurotransmitter-related nuclei in multiple sclerosis,"Martino M, Magioncalda P, El Mendili MM, Droby A, Paduri S, Schiavi S, Petracca M, Inglese M.",Mult Scler. 2021 Jun;27(7):1102-1111. doi: 10.1177/1352458520948214. Epub 2020 Sep 10.,Martino M,Mult Scler,2021,2020/09/10,,,10.1177/1352458520948214,,,,,,,,,,,
34842839,The Functional Network of the Visual Cortex Is Altered in Migraine,"Huang J, Wilkins A.",Vision (Basel). 2021 Nov 18;5(4):57. doi: 10.3390/vision5040057.,Huang J,Vision (Basel),2021,2021/11/29,PMC8628991,,10.3390/vision5040057,,,,,,,,,,,
33772591,Brain reactivity to humorous films is affected by insomnia,"Sanz-Arigita E, Daviaux Y, Joliot M, Dilharreguy B, Micoulaud-Franchi JA, Bioulac S, Taillard J, Philip P, Altena E.",Sleep. 2021 Sep 13;44(9):zsab081. doi: 10.1093/sleep/zsab081.,Sanz-Arigita E,Sleep,2021,2021/03/27,,,10.1093/sleep/zsab081,,,,,,,,,,,
33633526,Networks Are Associated With Depression in Patients With Parkinson's Disease: A Resting-State Imaging Study,"Liao H, Cai S, Shen Q, Fan J, Wang T, Zi Y, Mao Z, Situ W, Liu J, Zou T, Yi J, Zhu X, Tan C.",Front Neurosci. 2021 Feb 9;14:573538. doi: 10.3389/fnins.2020.573538. eCollection 2020.,Liao H,Front Neurosci,2021,2021/02/26,PMC7901489,,10.3389/fnins.2020.573538,,,,,,,,,,,
34449938,Asymmetry of the insula-sensorimotor circuit in Parkinson's disease,"Goelman G, Dan R, Růžička F, Bezdicek O, Jech R.",Eur J Neurosci. 2021 Sep;54(6):6267-6280. doi: 10.1111/ejn.15432. Epub 2021 Sep 6.,Goelman G,Eur J Neurosci,2021,2021/08/27,,,10.1111/ejn.15432,,,,,,,,,,,
33546056,Alterations of functional connectivity in auditory and sensorimotor neural networks: A case report in a patient with cortical deafness after bilateral putaminal hemorrhagic stroke,"Gwak DW, Park E, Park JS, Kim E, Kang MG, Kim AR, Lee JE, Jung SH, Jeong JG, Lee KY, Chang Y, Jung TD.",Medicine (Baltimore). 2021 Jan 22;100(3):e24302. doi: 10.1097/MD.0000000000024302.,Gwak DW,Medicine (Baltimore),2021,2021/02/06,PMC7837815,,10.1097/MD.0000000000024302,,,,,,,,,,,
32322087,Clinical predictivity of thalamic sub-regional connectivity in clinically isolated syndrome: a 7-year study,"Hidalgo de la Cruz M, Valsasina P, Mesaros S, Meani A, Ivanovic J, Martinovic V, Drulovic J, Filippi M, Rocca MA.",Mol Psychiatry. 2021 Jun;26(6):2163-2174. doi: 10.1038/s41380-020-0726-4. Epub 2020 Apr 22.,Hidalgo de la Cruz M,Mol Psychiatry,2021,2020/04/24,,,10.1038/s41380-020-0726-4,,,,,,,,,,,
33091686,Aberrant functional connectivity between the suprachiasmatic nucleus and the superior temporal gyrus: Bridging RORA gene polymorphism with diurnal mood variation in major depressive disorder,"Chen Z, Tao S, Zhu R, Tian S, Sun Y, Wang H, Yan R, Shao J, Zhang Y, Zhang J, Yao Z, Lu Q.",J Psychiatr Res. 2021 Jan;132:123-130. doi: 10.1016/j.jpsychires.2020.09.037. Epub 2020 Oct 4.,Chen Z,J Psychiatr Res,2021,2020/10/22,,,10.1016/j.jpsychires.2020.09.037,,,,,,,,,,,
34045210,Virtual Connectomic Datasets in Alzheimer's Disease and Aging Using Whole-Brain Network Dynamics Modelling,"Arbabyazd L, Shen K, Wang Z, Hofmann-Apitius M, Ritter P, McIntosh AR, Battaglia D, Jirsa V.",eNeuro. 2021 Jul 6;8(4):ENEURO.0475-20.2021. doi: 10.1523/ENEURO.0475-20.2021. Print 2021 Jul-Aug.,Arbabyazd L,eNeuro,2021,2021/05/28,PMC8260273,,10.1523/ENEURO.0475-20.2021,,,,,,,,,,,
34813773,Altered functional connectivity density in mild cognitive impairment with moxibustion treatment: A resting-state fMRI study,"Liu C, Zhao L, Xu K, Wei Y, Mai W, Liang L, Piao R, Geng B, Zhang S, Deng D, Liu P.",Brain Res. 2022 Jan 15;1775:147732. doi: 10.1016/j.brainres.2021.147732. Epub 2021 Nov 20.,Liu C,Brain Res,2022,2021/11/23,,,10.1016/j.brainres.2021.147732,,,,,,,,,,,
34010751,Personalized prediction of transcranial magnetic stimulation clinical response in patients with treatment-refractory depression using neuroimaging biomarkers and machine learning,"Hopman HJ, Chan SMS, Chu WCW, Lu H, Tse CY, Chau SWH, Lam LCW, Mak ADP, Neggers SFW.",J Affect Disord. 2021 Jul 1;290:261-271. doi: 10.1016/j.jad.2021.04.081. Epub 2021 May 16.,Hopman HJ,J Affect Disord,2021,2021/05/19,,,10.1016/j.jad.2021.04.081,,,,,,,,,,,
34547018,Multiparametric MRI for the improved diagnostic accuracy of Alzheimer's disease and mild cognitive impairment: Research protocol of a case-control study design,"Piersson AD, Ibrahim B, Suppiah S, Mohamad M, Hassan HA, Omar NF, Ibrahim MI, Yusoff AN, Ibrahim N, Saripan MI, Razali RM.",PLoS One. 2021 Sep 21;16(9):e0252883. doi: 10.1371/journal.pone.0252883. eCollection 2021.,Piersson AD,PLoS One,2021,2021/09/21,PMC8454976,,10.1371/journal.pone.0252883,,,,,,,,,,,
33505457,Voxel-Wise Brain-Wide Functional Connectivity Abnormalities in Patients with Primary Blepharospasm at Rest,"Pan P, Wei S, Li H, Ou Y, Liu F, Jiang W, Li W, Lei Y, Tang Y, Guo W, Luo S.",Neural Plast. 2021 Jan 6;2021:6611703. doi: 10.1155/2021/6611703. eCollection 2021.,Pan P,Neural Plast,2021,2021/01/28,PMC7808842,,10.1155/2021/6611703,,,,,,,,,,,
34761367,TE-HI-GCN: An Ensemble of Transfer Hierarchical Graph Convolutional Networks for Disorder Diagnosis,"Li L, Jiang H, Wen G, Cao P, Xu M, Liu X, Yang J, Zaiane O.",Neuroinformatics. 2021 Nov 11. doi: 10.1007/s12021-021-09548-1. Online ahead of print.,Li L,Neuroinformatics,2021,2021/11/11,,,10.1007/s12021-021-09548-1,,,,,,,,,,,
34904174,Altered Functional Connectivity Density and Couplings in Postpartum Depression with and Without Anxiety,"Cheng B, Zhou Y, Kwok VPY, Li Y, Wang S, Zhao Y, Meng Y, Deng W, Wang J.",Soc Cogn Affect Neurosci. 2021 Dec 14:nsab127. doi: 10.1093/scan/nsab127. Online ahead of print.,Cheng B,Soc Cogn Affect Neurosci,2021,2021/12/14,,,10.1093/scan/nsab127,,,,,,,,,,,
34301967,Alternations of interhemispheric functional connectivity in children with strabismus and amblyopia: a resting-state fMRI study,"Peng J, Yao F, Li Q, Ge Q, Shi W, Su T, Tang L, Pan Y, Liang R, Zhang L, Shao Y.",Sci Rep. 2021 Jul 23;11(1):15059. doi: 10.1038/s41598-021-92281-1.,Peng J,Sci Rep,2021,2021/07/24,PMC8302749,,10.1038/s41598-021-92281-1,,,,,,,,,,,
34487114,Mapping Regional Homogeneity and Functional Connectivity of the Visual Cortex in Resting-State fMRI,"Huang X, Tong Y, Qi CX, Xu YT, Dan HD, Deng QQ, Shen Y.",J Vis Exp. 2021 Aug 17;(174). doi: 10.3791/60305.,Huang X,J Vis Exp,2021,2021/09/06,,,10.3791/60305,,,,,,,,,,,
33006652,Alteration of Resting-state Functional Connectivity in the Sensorimotor Network in Patients with Thalamic Infarction,"He M, Song J, Luo T, Wang K, Li Y, Lv F, Chen L.",Clin Neuroradiol. 2021 Sep;31(3):721-728. doi: 10.1007/s00062-020-00966-3. Epub 2020 Oct 2.,He M,Clin Neuroradiol,2021,2020/10/02,,,10.1007/s00062-020-00966-3,,,,,,,,,,,
34259410,[Effect of Jiannao Anshen acupuncture on insomnia: a functional magnetic resonance imaging study],"Zhao T, Xu H, Zhao T, Jiao JY, Li G, Lei ZQ, An JM, Yuan HG, Zhang RC.",Zhongguo Zhen Jiu. 2021 Jul 12;41(7):767-73. doi: 10.13703/j.0255-2930.20200325-0006.,Zhao T,Zhongguo Zhen Jiu,2021,2021/07/14,,,10.13703/j.0255-2930.20200325-0006,,,,,,,,,,,
33493774,Local versus long-range connectivity patterns of auditory disturbance in schizophrenia,"Hare SM, Adhikari BM, Du X, Garcia L, Bruce H, Kochunov P, Simon JZ, Hong LE.",Schizophr Res. 2021 Feb;228:262-270. doi: 10.1016/j.schres.2020.11.052. Epub 2021 Jan 22.,Hare SM,Schizophr Res,2021,2021/01/25,PMC7987759,NIHMS1666171,10.1016/j.schres.2020.11.052,,,,,,,,,,,
34305785,Structural and Functional Connectivity Substrates of Cognitive Impairment in Multiple Sclerosis,"Zhang J, Cortese R, De Stefano N, Giorgio A.",Front Neurol. 2021 Jul 8;12:671894. doi: 10.3389/fneur.2021.671894. eCollection 2021.,Zhang J,Front Neurol,2021,2021/07/26,PMC8297166,,10.3389/fneur.2021.671894,,,,,,,,,,,
34903712,Effects of escitalopram therapy on resting-state functional connectivity of subsystems of the default mode network in unmedicated patients with major depressive disorder,"Cui J, Wang Y, Liu R, Chen X, Zhang Z, Feng Y, Zhou J, Zhou Y, Wang G.",Transl Psychiatry. 2021 Dec 13;11(1):634. doi: 10.1038/s41398-021-01754-4.,Cui J,Transl Psychiatry,2021,2021/12/14,PMC8668990,,10.1038/s41398-021-01754-4,,,,,,,,,,,
33337359,Abnormal Regional and Global Connectivity Measures in Subjective Cognitive Decline Depending on Cerebral Amyloid Status,"Li S, Daamen M, Scheef L, Gaertner FC, Buchert R, Buchmann M, Buerger K, Catak C, Dobisch L, Drzezga A, Ertl-Wagner B, Essler M, Fliessbach K, Haynes JD, Incesoy EI, Kilimann I, Krause BJ, Lange C, Laske C, Priller J, Ramirez A, Reimold M, Rominger A, Roy N, Scheffler K, Maurer A, Schneider A, Spottke A, Spruth EJ, Teipel SJ, Tscheuschler M, Wagner M, Wolfsgruber S, Düzel E, Jessen F, Peters O, Boecker H; DELCODE Study Group.",J Alzheimers Dis. 2021;79(2):493-509. doi: 10.3233/JAD-200472.,Li S,J Alzheimers Dis,2021,2020/12/18,,,10.3233/JAD-200472,,,,,,,,,,,
32712799,Altered spatiotemporal consistency of corticolimbic circuitry in euthymic pediatric bipolar disorder,"Guo Y, Wang J, Jiao Q, Cao W, Cui D, Gao W, Qiu J, Su L, Lu G.",Brain Imaging Behav. 2021 Jun;15(3):1290-1299. doi: 10.1007/s11682-020-00327-1.,Guo Y,Brain Imaging Behav,2021,2020/07/27,,,10.1007/s11682-020-00327-1,,,,,,,,,,,
33505239,Machine Learning-Based Identification of Suicidal Risk in Patients With Schizophrenia Using Multi-Level Resting-State fMRI Features,"Bohaterewicz B, Sobczak AM, Podolak I, Wójcik B, Mȩtel D, Chrobak AA, Fa Frowicz M, Siwek M, Dudek D, Marek T.",Front Neurosci. 2021 Jan 11;14:605697. doi: 10.3389/fnins.2020.605697. eCollection 2020.,Bohaterewicz B,Front Neurosci,2021,2021/01/28,PMC7829970,,10.3389/fnins.2020.605697,,,,,,,,,,,
33813839,Dynamic Functional Connectivity in the Main Clinical Phenotypes of Multiple Sclerosis,"Hidalgo de la Cruz M, Valsasina P, Sangalli F, Esposito F, Rocca MA, Filippi M.",Brain Connect. 2021 Oct;11(8):678-690. doi: 10.1089/brain.2020.0920. Epub 2021 May 13.,Hidalgo de la Cruz M,Brain Connect,2021,2021/04/05,,,10.1089/brain.2020.0920,,,,,,,,,,,
34619987,Brain Network Dysfunction in Poststroke Delirium and Spatial Neglect: An fMRI Study,"Boukrina O, Kowalczyk M, Koush Y, Kong Y, Barrett AM.",Stroke. 2022 Mar;53(3):930-938. doi: 10.1161/STROKEAHA.121.035733. Epub 2021 Oct 8.,Boukrina O,Stroke,2022,2021/10/08,PMC8885764,NIHMS1741360,10.1161/STROKEAHA.121.035733,,,,,,,,,,,
33618418,fMRI Resting-State Connectivity between Language and Nonlanguage Areas as Defined by Intraoperative Electrocortical Stimulation in Low-Grade Glioma Patients,"van Lieshout J, Debaene W, Rapp M, Noordmans HJ, Rutten GJ.",J Neurol Surg A Cent Eur Neurosurg. 2021 Jul;82(4):357-363. doi: 10.1055/s-0040-1721757. Epub 2021 Feb 22.,van Lieshout J,J Neurol Surg A Cent Eur Neurosurg,2021,2021/02/22,,,10.1055/s-0040-1721757,,,,,,,,,,,
34113787,Functional Brain Connectivity Patterns Associated with Visual Hallucinations in Dementia with Lewy Bodies,"Pezzoli S, De Marco M, Zorzi G, Cagnin A, Venneri A.",J Alzheimers Dis Rep. 2021 Apr 29;5(1):311-320. doi: 10.3233/ADR-200288.,Pezzoli S,J Alzheimers Dis Rep,2021,2021/06/11,PMC8150258,,10.3233/ADR-200288,,,,,,,,,,,
34168488,Functional Connectivity in Parkinson's Disease Patients with Mild Cognitive Impairment,"Wang Q, He W, Liu D, Han B, Jiang Q, Niu J, Ding Y.",Int J Gen Med. 2021 Jun 17;14:2623-2630. doi: 10.2147/IJGM.S300422. eCollection 2021.,Wang Q,Int J Gen Med,2021,2021/06/25,PMC8218241,,10.2147/IJGM.S300422,,,,,,,,,,,
34262518,Functional Neuroimaging During Asleep DBS Surgery: A Proof of Concept Study,"Sammartino F, Taylor P, Chen G, Reynolds RC, Glen D, Krishna V.",Front Neurol. 2021 Jun 28;12:659002. doi: 10.3389/fneur.2021.659002. eCollection 2021.,Sammartino F,Front Neurol,2021,2021/07/15,PMC8273165,,10.3389/fneur.2021.659002,,,,,,,,,,,
34335204,Intrinsic Network Brain Dysfunction Correlates With Temporal Complexity in Generalized Anxiety Disorder and Panic Disorder,"Xu L, Xu H, Ding H, Li J, Wang C.",Front Hum Neurosci. 2021 Jul 15;15:647518. doi: 10.3389/fnhum.2021.647518. eCollection 2021.,Xu L,Front Hum Neurosci,2021,2021/08/02,PMC8319536,,10.3389/fnhum.2021.647518,,,,,,,,,,,
34389436,Altered temporal reachability highlights the role of sensory perception systems in major depressive disorder,"Zhao Z, Zhang Y, Chen N, Li Y, Guo H, Guo M, Yao Z, Hu B.",Prog Neuropsychopharmacol Biol Psychiatry. 2022 Jan 10;112:110426. doi: 10.1016/j.pnpbp.2021.110426. Epub 2021 Aug 11.,Zhao Z,Prog Neuropsychopharmacol Biol Psychiatry,2022,2021/08/14,,,10.1016/j.pnpbp.2021.110426,,,,,,,,,,,
34875690,Multimodal Neurocognitive Markers of Naturalistic Discourse Typify Diverse Neurodegenerative Diseases,"Birba A, Fittipaldi S, Cediel Escobar JC, Gonzalez Campo C, Legaz A, Galiani A, Díaz Rivera MN, Martorell Caro M, Alifano F, Piña-Escudero SD, Cardona JF, Neely A, Forno G, Carpinella M, Slachevsky A, Serrano C, Sedeño L, Ibáñez A, García AM.",Cereb Cortex. 2021 Dec 8:bhab421. doi: 10.1093/cercor/bhab421. Online ahead of print.,Birba A,Cereb Cortex,2021,2021/12/07,,,10.1093/cercor/bhab421,,,,,,,,,,,
34164777,Deep Cerebellar Nuclei Functional Connectivity with Cerebral Cortex in Temporal Lobe Epilepsy With and Without Focal to Bilateral Tonic-Clonic Seizures: a Resting-State fMRI Study,"Nie L, Jiang Y, Lv Z, Pang X, Liang X, Chang W, Li J, Zheng J.",Cerebellum. 2021 Jun 23. doi: 10.1007/s12311-021-01266-3. Online ahead of print.,Nie L,Cerebellum,2021,2021/06/24,,,10.1007/s12311-021-01266-3,,,,,,,,,,,
33716700,Case Report: Multimodal Functional and Structural Evaluation Combining Pre-operative nTMS Mapping and Neuroimaging With Intraoperative CT-Scan and Brain Shift Correction for Brain Tumor Surgical Resection,"Senova S, Lefaucheur JP, Brugières P, Ayache SS, Tazi S, Bapst B, Abhay K, Langeron O, Edakawa K, Palfi S, Bardel B.",Front Hum Neurosci. 2021 Feb 25;15:646268. doi: 10.3389/fnhum.2021.646268. eCollection 2021.,Senova S,Front Hum Neurosci,2021,2021/03/15,PMC7947337,,10.3389/fnhum.2021.646268,,,,,,,,,,,
34636951,"Limbic links to paranoia: increased resting-state functional connectivity between amygdala, hippocampus and orbitofrontal cortex in schizophrenia patients with paranoia","Walther S, Lefebvre S, Conring F, Gangl N, Nadesalingam N, Alexaki D, Wüthrich F, Rüter M, Viher PV, Federspiel A, Wiest R, Stegmayer K.",Eur Arch Psychiatry Clin Neurosci. 2021 Oct 12. doi: 10.1007/s00406-021-01337-w. Online ahead of print.,Walther S,Eur Arch Psychiatry Clin Neurosci,2021,2021/10/12,,,10.1007/s00406-021-01337-w,,,,,,,,,,,
32314199,Abnormalities in the thalamo-cortical network in patients with functional constipation,"Liu L, Hu C, Hu Y, Zhang W, Zhang Z, Ding Y, Wang Y, von Deneen KM, Sun L, Wang H, Duan S, Mao K, Wang F, Cui G, Liu J, Nie Y, Zhang Y.",Brain Imaging Behav. 2021 Apr;15(2):630-642. doi: 10.1007/s11682-020-00273-y.,Liu L,Brain Imaging Behav,2021,2020/04/22,,,10.1007/s11682-020-00273-y,,,,,,,,,,,
33500557,Neural correlates of anger expression in patients with PTSD,"Eshel N, Maron-Katz A, Wu W, Abu-Amara D, Marmar CR, Etkin A.",Neuropsychopharmacology. 2021 Aug;46(9):1635-1642. doi: 10.1038/s41386-020-00942-y. Epub 2021 Jan 26.,Eshel N,Neuropsychopharmacology,2021,2021/01/27,PMC8280145,,10.1038/s41386-020-00942-y,,,,,,,,,,,
34721266,More Than Just Static: Dynamic Functional Connectivity Changes of the Thalamic Nuclei to Cortex in Parkinson's Disease With Freezing of Gait,"Wang S, Cai H, Cao Z, Li C, Wu T, Xu F, Qian Y, Chen X, Yu Y.",Front Neurol. 2021 Oct 15;12:735999. doi: 10.3389/fneur.2021.735999. eCollection 2021.,Wang S,Front Neurol,2021,2021/11/01,PMC8553931,,10.3389/fneur.2021.735999,,,,,,,,,,,
33338613,Altered hippocampal-prefrontal functional network integrity in adult macaque monkeys with neonatal hippocampal lesions,"Li CX, Li Z, Hu X, Zhang X, Bachevalier J.",Neuroimage. 2021 Feb 15;227:117645. doi: 10.1016/j.neuroimage.2020.117645. Epub 2020 Dec 15.,Li CX,Neuroimage,2021,2020/12/18,,,10.1016/j.neuroimage.2020.117645,,,,,,,,,,,
34539337,Aberrant Intraregional Brain Activity and Functional Connectivity in Patients With Diarrhea-Predominant Irritable Bowel Syndrome,"Chen XF, Guo Y, Lu XQ, Qi L, Xu KH, Chen Y, Li GX, Ding JP, Li J.",Front Neurosci. 2021 Sep 3;15:721822. doi: 10.3389/fnins.2021.721822. eCollection 2021.,Chen XF,Front Neurosci,2021,2021/09/20,PMC8446353,,10.3389/fnins.2021.721822,,,,,,,,,,,
33781085,Repetitive Transcranial Magnetic Stimulation on the Supplementary Motor Area Changes Brain Connectivity in Functional Dysphagia,"Choi S, Pyun SB.",Brain Connect. 2021 Jun;11(5):368-379. doi: 10.1089/brain.2020.0818. Epub 2021 Mar 29.,Choi S,Brain Connect,2021,2021/03/30,,,10.1089/brain.2020.0818,,,,,,,,,,,
34376260,Dimensional personality impairment is associated with disruptions in intrinsic intralimbic functional connectivity,"Traynor JM, Wrege JS, Walter M, Ruocco AC.",Psychol Med. 2021 Aug 11:1-11. doi: 10.1017/S0033291721002865. Online ahead of print.,Traynor JM,Psychol Med,2021,2021/08/11,,,10.1017/S0033291721002865,,,,,,,,,,,
34404427,Different modulation effects of 1 Hz and 20 Hz transcutaneous auricular vagus nerve stimulation on the functional connectivity of the periaqueductal gray in patients with migraine,"Cao J, Zhang Y, Li H, Yan Z, Liu X, Hou X, Chen W, Hodges S, Kong J, Liu B.",J Transl Med. 2021 Aug 17;19(1):354. doi: 10.1186/s12967-021-03024-9.,Cao J,J Transl Med,2021,2021/08/18,PMC8371886,,10.1186/s12967-021-03024-9,,,,,,,,,,,
34875561,Somatotopy of cervical dystonia in motor-cerebellar networks: Evidence from resting state fMRI,"Zito GA, Tarrano C, Jegatheesan P, Ekmen A, Béranger B, Rebsamen M, Hubsch C, Sangla S, Bonnet C, Delorme C, Méneret A, Degos B, Bouquet F, Brissard MA, Vidailhet M, Gallea C, Roze E, Worbe Y.",Parkinsonism Relat Disord. 2022 Jan;94:30-36. doi: 10.1016/j.parkreldis.2021.11.034. Epub 2021 Nov 30.,Zito GA,Parkinsonism Relat Disord,2022,2021/12/07,,,10.1016/j.parkreldis.2021.11.034,,,,,,,,,,,
33993017,Functional and structural connective disturbance of the primary and default network in patients with generalized tonic-clonic seizures,"Zhang Y, Huang G, Liu M, Li M, Wang Z, Wang R, Yang D.",Epilepsy Res. 2021 Aug;174:106595. doi: 10.1016/j.eplepsyres.2021.106595. Epub 2021 Feb 25.,Zhang Y,Epilepsy Res,2021,2021/05/16,,,10.1016/j.eplepsyres.2021.106595,,,,,,,,,,,
32976091,How Alpha Rhythm Spatiotemporally Acts Upon the Thalamus-Default Mode Circuit in Idiopathic Generalized Epilepsy,"Qin Y, Zhang N, Chen Y, Tan Y, Dong L, Xu P, Guo D, Zhang T, Yao D, Luo C.",IEEE Trans Biomed Eng. 2021 Apr;68(4):1282-1292. doi: 10.1109/TBME.2020.3026055. Epub 2021 Mar 18.,Qin Y,IEEE Trans Biomed Eng,2021,2020/09/25,,,10.1109/TBME.2020.3026055,,,,,,,,,,,
34093401,Insular Connectivity Is Associated With Self-Appraisal of Cognitive Function After a Concussion,"Churchill NW, Hutchison MG, Graham SJ, Schweizer TA.",Front Neurol. 2021 May 21;12:653442. doi: 10.3389/fneur.2021.653442. eCollection 2021.,Churchill NW,Front Neurol,2021,2021/06/07,PMC8175663,,10.3389/fneur.2021.653442,,,,,,,,,,,
33906419,A Longitudinal Study of White Matter Functional Network in Mild Traumatic Brain Injury,"Jia X, Chang X, Bai L, Wang Y, Dong D, Gan S, Wang S, Li X, Yang X, Sun Y, Li T, Xiong F, Niu X, Yan H.",J Neurotrauma. 2021 Oct 1;38(19):2686-2697. doi: 10.1089/neu.2021.0017. Epub 2021 May 28.,Jia X,J Neurotrauma,2021,2021/04/28,,,10.1089/neu.2021.0017,,,,,,,,,,,
33947835,The role of the orbitofrontal cortex and the nucleus accumbens for craving in alcohol use disorder,"Bracht T, Soravia L, Moggi F, Stein M, Grieder M, Federspiel A, Tschümperlin R, Batschelet HM, Wiest R, Denier N.",Transl Psychiatry. 2021 May 4;11(1):267. doi: 10.1038/s41398-021-01384-w.,Bracht T,Transl Psychiatry,2021,2021/05/05,PMC8097061,,10.1038/s41398-021-01384-w,,,,,,,,,,,
34109421,A report of two cases of bulbospinal form Alexander disease and preliminary exploration of the disease,"Song X, Jiang J, Tian W, Zhan F, Zhu Z, Li B, Tang H, Cao L.",Mol Med Rep. 2021 Aug;24(2):572. doi: 10.3892/mmr.2021.12211. Epub 2021 Jun 10.,Song X,Mol Med Rep,2021,2021/06/10,PMC8201446,,10.3892/mmr.2021.12211,,,,,,,,,,,
34656037,Brain changes associated with impaired attention function in chronic pain,"Yoshino A, Otsuru N, Okada G, Tanaka K, Yokoyama S, Okamoto Y, Yamawaki S.",Brain Cogn. 2021 Nov;154:105806. doi: 10.1016/j.bandc.2021.105806. Epub 2021 Oct 14.,Yoshino A,Brain Cogn,2021,2021/10/16,,,10.1016/j.bandc.2021.105806,,,,,,,,,,,
34714363,Functional Connectivity of Nucleus Accumbens Is Associated with Lifelong Premature Ejaculation in Male Adults : A Resting-state fMRI Study,"Geng B, Gao M, Wu J, Liu C, Piao R, Yang G, Zeng X, Liu P.",Clin Neuroradiol. 2021 Oct 29. doi: 10.1007/s00062-021-01105-2. Online ahead of print.,Geng B,Clin Neuroradiol,2021,2021/10/29,,,10.1007/s00062-021-01105-2,,,,,,,,,,,
33135075,Disrupted Intersubject Variability Architecture in Functional Connectomes in Schizophrenia,"Sun X, Liu J, Ma Q, Duan J, Wang X, Xu Y, Xu Z, Xu K, Wang F, Tang Y, He Y, Xia M.",Schizophr Bull. 2021 Apr 29;47(3):837-848. doi: 10.1093/schbul/sbaa155.,Sun X,Schizophr Bull,2021,2020/11/02,PMC8084432,,10.1093/schbul/sbaa155,,,,,,,,,,,
